year.from,month.from,day.from,year.to,month.to,day.to,week,numdate,raw.births.no.uhp,birth.trend,pop,inner.pop,raw.birth.rate,lin.birth.rate1,lin.birth.rate2
1863,6,6,1863,6,13,24,1863.43,1995,1925.027,3346947.73,2918549.186,5.75E-04,0.000575,0.000747603
1863,6,13,1863,6,20,25,1863.449,1879,1925.992,3348186.739,2919409.7,5.75E-04,0.000575,0.000747603
1863,6,20,1863,6,27,26,1863.468,1959,1926.96,3349425.748,2920270.214,5.75E-04,0.000575,0.000747603
1863,6,27,1863,7,4,27,1863.488,1937,1927.931,3350729.968,2921176.018,5.75E-04,0.000575,0.000747603
1863,7,4,1863,7,11,28,1863.507,1983,1928.904,3351968.977,2922036.531,5.75E-04,0.000575,0.000747603
1863,7,11,1863,7,18,29,1863.526,1810,1929.881,3353207.986,2922897.045,5.76E-04,0.000576,0.000748603
1863,7,18,1863,7,25,30,1863.545,1892,1930.86,3354446.995,2923757.559,5.76E-04,0.000576,0.000748603
1863,7,25,1863,8,1,31,1863.564,1941,1931.841,3355686.004,2924618.073,5.76E-04,0.000576,0.000748603
1863,8,1,1863,8,8,32,1863.584,1772,1932.825,3356990.224,2925523.877,5.76E-04,0.000576,0.000748603
1863,8,8,1863,8,15,33,1863.603,1909,1933.811,3358229.233,2926384.391,5.76E-04,0.000576,0.000748603
1863,8,15,1863,8,22,34,1863.622,1788,1934.799,3359468.242,2927244.904,5.76E-04,0.000576,0.000748603
1863,8,22,1863,8,29,35,1863.641,1705,1935.79,3360707.251,2928105.418,5.76E-04,0.000576,0.000748603
1863,8,29,1863,9,5,36,1863.66,1863,1936.782,3361946.26,2928965.932,5.76E-04,0.000576,0.000748603
1863,9,5,1863,9,12,37,1863.679,1923,1937.777,3363185.269,2929826.446,5.76E-04,0.000576,0.000748603
1863,9,12,1863,9,19,38,1863.699,1930,1938.773,3364489.489,2930732.25,5.76E-04,0.000576,0.000748603
1863,9,19,1863,9,26,39,1863.718,1801,1939.771,3365728.498,2931592.764,5.76E-04,0.000576,0.000748603
1863,9,26,1863,10,3,40,1863.737,1935,1940.771,3366967.507,2932453.277,5.76E-04,0.000576,0.000748603
1863,10,3,1863,10,10,41,1863.756,1873,1941.773,3368206.516,2933313.791,5.77E-04,0.000577,0.000749603
1863,10,10,1863,10,17,42,1863.775,1939,1942.776,3369445.525,2934174.305,5.77E-04,0.000577,0.000749603
1863,10,17,1863,10,24,43,1863.795,1951,1943.781,3370749.745,2935080.109,5.77E-04,0.000577,0.000749603
1863,10,24,1863,10,31,44,1863.814,1835,1944.787,3371988.754,2935940.623,5.77E-04,0.000577,0.000749603
1863,10,31,1863,11,7,45,1863.833,1963,1945.794,3373227.763,2936801.137,5.77E-04,0.000577,0.000749603
1863,11,7,1863,11,14,46,1863.852,2061,1946.803,3374466.772,2937661.65,5.77E-04,0.000577,0.000749603
1863,11,14,1863,11,21,47,1863.871,1970,1947.813,3375705.781,2938522.164,5.77E-04,0.000577,0.000749603
1863,11,21,1863,11,28,48,1863.89,1938,1948.823,3376944.79,2939382.678,5.77E-04,0.000577,0.000749603
1863,11,28,1863,12,5,49,1863.91,1795,1949.835,3378249.01,2940288.482,5.77E-04,0.000577,0.000749603
1863,12,5,1863,12,12,50,1863.929,2100,1950.847,3379488.019,2941148.996,5.77E-04,0.000577,0.000749603
1863,12,12,1863,12,19,51,1863.948,1927,1951.861,3380727.028,2942009.51,5.77E-04,0.000577,0.000749603
1863,12,19,1863,12,26,52,1863.967,1532,1952.874,3381966.037,2942870.023,5.77E-04,0.000577,0.000749603
1864,NA,NA,1864,NA,NA,1,1863.986,1724,1953.892,3383205.046,2943730.537,5.78E-04,0.000578,0.000750603
1864,1,2,1864,1,9,2,1864.006,1916,1954.904,3384509.266,2944636.341,5.78E-04,0.000578,0.000750603
1864,1,9,1864,1,16,3,1864.025,2019,1955.919,3385748.275,2945496.855,5.78E-04,0.000578,0.000750603
1864,1,16,1864,1,23,4,1864.044,2076,1956.935,3386987.284,2946357.369,5.78E-04,0.000578,0.000750603
1864,1,23,1864,1,30,5,1864.063,2107,1957.951,3388226.293,2947217.883,5.78E-04,0.000578,0.000750603
1864,1,30,1864,2,6,6,1864.082,2078,1958.968,3389465.302,2948078.396,5.78E-04,0.000578,0.000750603
1864,2,6,1864,2,13,7,1864.101,2005,1959.984,3390704.311,2948938.91,5.78E-04,0.000578,0.000750603
1864,2,13,1864,2,20,8,1864.121,2122,1961.001,3392008.531,2949844.714,5.78E-04,0.000578,0.000750603
1864,2,20,1864,2,27,9,1864.14,2000,1962.019,3393247.54,2950705.228,5.78E-04,0.000578,0.000750603
1864,2,27,1864,3,5,10,1864.159,2139,1962.891,3394486.549,2951565.742,5.78E-04,0.000578,0.000750603
1864,3,5,1864,3,12,11,1864.175,1962,1963.909,3395529.925,2952290.385,5.78E-04,0.000578,0.000750603
1864,3,12,1864,3,19,12,1864.195,2177,1964.928,3396834.145,2953196.189,5.78E-04,0.000578,0.000750603
1864,3,19,1864,3,26,13,1864.214,1897,1965.947,3398073.154,2954056.703,5.79E-04,0.000579,0.000751603
1864,3,26,1864,4,2,14,1864.233,2153,1966.966,3399312.163,2954917.217,5.79E-04,0.000579,0.000751603
1864,4,2,1864,4,9,15,1864.252,2013,1967.986,3400551.172,2955777.73,5.79E-04,0.000579,0.000751603
1864,4,9,1864,4,16,16,1864.271,1972,1969.006,3401790.181,2956638.244,5.79E-04,0.000579,0.000751603
1864,4,16,1864,4,23,17,1864.29,2000,1970.027,3403029.19,2957498.758,5.79E-04,0.000579,0.000751603
1864,4,23,1864,4,30,18,1864.31,1946,1971.048,3404333.41,2958404.562,5.79E-04,0.000579,0.000751603
1864,4,30,1864,5,7,19,1864.329,1879,1972.069,3405572.419,2959265.076,5.79E-04,0.000579,0.000751603
1864,5,7,1864,5,14,20,1864.348,1936,1973.092,3406811.428,2960125.59,5.79E-04,0.000579,0.000751603
1864,5,14,1864,5,21,21,1864.367,1814,1974.114,3408050.437,2960986.103,5.79E-04,0.000579,0.000751603
1864,5,21,1864,5,28,22,1864.386,1966,1975.137,3409289.446,2961846.617,5.79E-04,0.000579,0.000751603
1864,5,28,1864,6,4,23,1864.405,1893,1976.161,3410528.455,2962707.131,5.79E-04,0.000579,0.000751603
1864,6,4,1864,6,11,24,1864.425,1923,1977.185,3411832.675,2963612.935,5.80E-04,0.00058,0.000752603
1864,6,11,1864,6,18,25,1864.444,1776,1978.21,3413071.684,2964473.449,5.80E-04,0.00058,0.000752603
1864,6,18,1864,6,25,26,1864.463,1897,1979.235,3414310.693,2965333.963,5.80E-04,0.00058,0.000752603
1864,6,25,1864,7,2,27,1864.482,1999,1980.261,3415549.702,2966194.476,5.80E-04,0.00058,0.000752603
1864,7,2,1864,7,9,28,1864.501,1876,1981.287,3416788.711,2967054.99,5.80E-04,0.00058,0.000752603
1864,7,9,1864,7,16,29,1864.521,1874,1982.314,3418092.931,2967960.794,5.80E-04,0.00058,0.000752603
1864,7,16,1864,7,23,30,1864.54,1870,1983.342,3419331.94,2968821.308,5.80E-04,0.00058,0.000752603
1864,7,23,1864,7,30,31,1864.559,1951,1984.37,3420570.949,2969681.822,5.80E-04,0.00058,0.000752603
1864,7,30,1864,8,6,32,1864.578,1906,1985.399,3421809.958,2970542.336,5.80E-04,0.00058,0.000752603
1864,8,6,1864,8,13,33,1864.597,1962,1986.429,3423048.967,2971402.849,5.80E-04,0.00058,0.000752603
1864,8,13,1864,8,20,34,1864.616,1951,1987.459,3424287.976,2972263.363,5.80E-04,0.00058,0.000752603
1864,8,20,1864,8,27,35,1864.636,1915,1988.49,3425592.196,2973169.167,5.80E-04,0.00058,0.000752603
1864,8,27,1864,9,3,36,1864.655,1867,1989.522,3426831.205,2974029.681,5.81E-04,0.000581,0.000753603
1864,9,3,1864,9,10,37,1864.674,1939,1990.554,3428070.214,2974890.195,5.81E-04,0.000581,0.000753603
1864,9,10,1864,9,17,38,1864.693,1868,1991.588,3429309.223,2975750.709,5.81E-04,0.000581,0.000753603
1864,9,17,1864,9,24,39,1864.712,1953,1992.622,3430548.232,2976611.222,5.81E-04,0.000581,0.000753603
1864,9,24,1864,10,1,40,1864.732,2023,1993.656,3431852.452,2977517.026,5.81E-04,0.000581,0.000753603
1864,10,1,1864,10,8,41,1864.751,1896,1994.692,3433091.461,2978377.54,5.81E-04,0.000581,0.000753603
1864,10,8,1864,10,15,42,1864.77,2072,1995.728,3434330.47,2979238.054,5.81E-04,0.000581,0.000753603
1864,10,15,1864,10,22,43,1864.789,1984,1996.766,3435569.479,2980098.568,5.81E-04,0.000581,0.000753603
1864,10,22,1864,10,29,44,1864.808,2031,1997.804,3436808.488,2980959.082,5.81E-04,0.000581,0.000753603
1864,10,29,1864,11,5,45,1864.827,2017,1998.843,3438047.497,2981819.595,5.81E-04,0.000581,0.000753603
1864,11,5,1864,11,12,46,1864.847,1994,1999.883,3439351.717,2982725.399,5.81E-04,0.000581,0.000753603
1864,11,12,1864,11,19,47,1864.866,1960,2000.924,3440590.726,2983585.913,5.82E-04,0.000582,0.000754603
1864,11,19,1864,11,26,48,1864.885,1944,2001.967,3441829.735,2984446.427,5.82E-04,0.000582,0.000754603
1864,11,26,1864,12,3,49,1864.904,1963,2003.01,3443068.744,2985306.941,5.82E-04,0.000582,0.000754603
1864,12,3,1864,12,10,50,1864.923,1961,2004.054,3444307.753,2986167.455,5.82E-04,0.000582,0.000754603
1864,12,10,1864,12,17,51,1864.942,1952,2005.099,3445546.762,2987027.968,5.82E-04,0.000582,0.000754603
1864,12,17,1864,12,24,52,1864.962,1847,2006.146,3446850.982,2987933.772,5.82E-04,0.000582,0.000754603
1864,12,24,1864,12,31,1,1864.981,1956,2007.193,3448089.991,2988794.286,5.82E-04,0.000582,0.000754603
1864,12,31,1865,1,7,2,1865,2059,2008.242,3449329,2989654.8,5.82E-04,0.000582,0.000754603
1865,1,7,1865,1,14,3,1865.019,2002,2009.291,3450568.009,2990515.314,5.82E-04,0.000582,0.000754603
1865,1,14,1865,1,21,4,1865.038,2122,2010.342,3451807.018,2991375.828,5.82E-04,0.000582,0.000754603
1865,1,21,1865,1,28,5,1865.058,1894,2011.394,3453111.238,2992281.632,5.82E-04,0.000582,0.000754603
1865,1,28,1865,2,4,6,1865.077,2277,2012.448,3454350.247,2993142.145,5.83E-04,0.000583,0.000755603
1865,2,4,1865,2,11,7,1865.096,2336,2013.503,3455589.256,2994002.659,5.83E-04,0.000583,0.000755603
1865,2,11,1865,2,18,8,1865.115,2034,2014.559,3456828.265,2994863.173,5.83E-04,0.000583,0.000755603
1865,2,18,1865,2,25,9,1865.134,2290,2015.616,3458067.274,2995723.687,5.83E-04,0.000583,0.000755603
1865,2,25,1865,3,4,10,1865.153,2242,2016.674,3459306.283,2996584.201,5.83E-04,0.000583,0.000755603
1865,3,4,1865,3,11,11,1865.173,2226,2017.734,3460610.503,2997490.005,5.83E-04,0.000583,0.000755603
1865,3,11,1865,3,18,12,1865.192,2310,2018.796,3461849.512,2998350.518,5.83E-04,0.000583,0.000755603
1865,3,18,1865,3,25,13,1865.211,2101,2019.858,3463088.521,2999211.032,5.83E-04,0.000583,0.000755603
1865,3,25,1865,4,1,14,1865.23,2166,2020.922,3464327.53,3000071.546,5.83E-04,0.000583,0.000755603
1865,4,1,1865,4,8,15,1865.249,2208,2021.988,3465566.539,3000932.06,5.83E-04,0.000583,0.000755603
1865,4,8,1865,4,15,16,1865.268,1978,2023.054,3466805.548,3001792.574,5.84E-04,0.000584,0.000756603
1865,4,15,1865,4,22,17,1865.288,2134,2024.122,3468109.768,3002698.378,5.84E-04,0.000584,0.000756603
1865,4,22,1865,4,29,18,1865.307,2205,2025.192,3469348.777,3003558.891,5.84E-04,0.000584,0.000756603
1865,4,29,1865,5,6,19,1865.326,2074,2026.262,3470587.786,3004419.405,5.84E-04,0.000584,0.000756603
1865,5,6,1865,5,13,20,1865.345,1999,2027.334,3471826.795,3005279.919,5.84E-04,0.000584,0.000756603
1865,5,13,1865,5,20,21,1865.364,2192,2028.407,3473065.804,3006140.433,5.84E-04,0.000584,0.000756603
1865,5,20,1865,5,27,22,1865.384,1878,2029.482,3474370.024,3007046.237,5.84E-04,0.000584,0.000756603
1865,5,27,1865,6,3,23,1865.403,1860,2030.557,3475609.033,3007906.751,5.84E-04,0.000584,0.000756603
1865,6,3,1865,6,10,24,1865.422,1956,2031.634,3476848.042,3008767.264,5.84E-04,0.000584,0.000756603
1865,6,10,1865,6,17,25,1865.441,2013,2032.712,3478087.051,3009627.778,5.84E-04,0.000584,0.000756603
1865,6,17,1865,6,24,26,1865.46,1949,2033.791,3479326.06,3010488.292,5.85E-04,0.000585,0.000757603
1865,6,24,1865,7,1,27,1865.479,1969,2034.871,3480565.069,3011348.806,5.85E-04,0.000585,0.000757603
1865,7,1,1865,7,8,28,1865.499,1993,2035.952,3481869.289,3012254.61,5.85E-04,0.000585,0.000757603
1865,7,8,1865,7,15,29,1865.518,1928,2037.034,3483108.298,3013115.124,5.85E-04,0.000585,0.000757603
1865,7,15,1865,7,22,30,1865.537,1953,2038.118,3484347.307,3013975.637,5.85E-04,0.000585,0.000757603
1865,7,22,1865,7,29,31,1865.556,1947,2039.202,3485586.316,3014836.151,5.85E-04,0.000585,0.000757603
1865,7,29,1865,8,5,32,1865.575,1828,2040.288,3486825.325,3015696.665,5.85E-04,0.000585,0.000757603
1865,8,5,1865,8,12,33,1865.595,2042,2041.374,3488129.545,3016602.469,5.85E-04,0.000585,0.000757603
1865,8,12,1865,8,19,34,1865.614,1978,2042.461,3489368.554,3017462.983,5.85E-04,0.000585,0.000757603
1865,8,19,1865,8,26,35,1865.633,1916,2043.549,3490607.563,3018323.497,5.85E-04,0.000585,0.000757603
1865,8,26,1865,9,2,36,1865.652,2019,2044.638,3491846.572,3019184.01,5.86E-04,0.000586,0.000758603
1865,9,2,1865,9,9,37,1865.671,1905,2045.728,3493085.581,3020044.524,5.86E-04,0.000586,0.000758603
1865,9,9,1865,9,16,38,1865.69,2089,2046.819,3494324.59,3020905.038,5.86E-04,0.000586,0.000758603
1865,9,16,1865,9,23,39,1865.71,1962,2047.91,3495628.81,3021810.842,5.86E-04,0.000586,0.000758603
1865,9,23,1865,9,30,40,1865.729,2156,2049.003,3496867.819,3022671.356,5.86E-04,0.000586,0.000758603
1865,9,30,1865,10,7,41,1865.748,2058,2050.096,3498106.828,3023531.87,5.86E-04,0.000586,0.000758603
1865,10,7,1865,10,14,42,1865.767,1987,2051.19,3499345.837,3024392.383,5.86E-04,0.000586,0.000758603
1865,10,14,1865,10,21,43,1865.786,1932,2052.284,3500584.846,3025252.897,5.86E-04,0.000586,0.000758603
1865,10,21,1865,10,28,44,1865.805,2227,2053.379,3501823.855,3026113.411,5.86E-04,0.000586,0.000758603
1865,10,28,1865,11,4,45,1865.825,2055,2054.475,3503128.075,3027019.215,5.86E-04,0.000586,0.000758603
1865,11,4,1865,11,11,46,1865.844,2171,2055.572,3504367.084,3027879.729,5.87E-04,0.000587,0.000759603
1865,11,11,1865,11,18,47,1865.863,2074,2056.669,3505606.093,3028740.243,5.87E-04,0.000587,0.000759603
1865,11,18,1865,11,25,48,1865.882,1926,2057.766,3506845.102,3029600.756,5.87E-04,0.000587,0.000759603
1865,11,25,1865,12,2,49,1865.901,2071,2058.864,3508084.111,3030461.27,5.87E-04,0.000587,0.000759603
1865,12,2,1865,12,9,50,1865.921,2162,2059.963,3509388.331,3031367.074,5.87E-04,0.000587,0.000759603
1865,12,9,1865,12,16,51,1865.94,2098,2061.062,3510627.34,3032227.588,5.87E-04,0.000587,0.000759603
1865,12,16,1865,12,23,52,1865.959,1674,2062.162,3511866.349,3033088.102,5.87E-04,0.000587,0.000759603
1865,12,23,1865,12,30,53,1865.978,1674,2063.262,3513105.358,3033948.616,5.87E-04,0.000587,0.000759603
1865,12,30,1866,1,6,1,1865.997,2252,2064.362,3514344.367,3034809.129,5.87E-04,0.000587,0.000759603
1866,1,6,1866,1,13,2,1866.016,1928,2065.463,3515583.376,3035669.643,5.88E-04,0.000588,0.000760603
1866,1,13,1866,1,20,3,1866.036,2246,2066.565,3516887.596,3036575.447,5.88E-04,0.000588,0.000760603
1866,1,20,1866,1,27,4,1866.055,2149,2067.666,3518126.605,3037435.961,5.88E-04,0.000588,0.000760603
1866,1,27,1866,2,3,5,1866.074,2171,2068.768,3519365.614,3038296.475,5.88E-04,0.000588,0.000760603
1866,2,3,1866,2,10,6,1866.093,2315,2069.87,3520604.623,3039156.989,5.88E-04,0.000588,0.000760603
1866,2,10,1866,2,17,7,1866.112,2093,2070.973,3521843.632,3040017.502,5.88E-04,0.000588,0.000760603
1866,2,17,1866,2,24,8,1866.132,2350,2072.076,3523147.852,3040923.306,5.88E-04,0.000588,0.000760603
1866,2,24,1866,3,3,9,1866.151,2087,2073.178,3524386.861,3041783.82,5.88E-04,0.000588,0.000760603
1866,3,3,1866,3,10,10,1866.17,2272,2074.282,3525625.87,3042644.334,5.88E-04,0.000588,0.000760603
1866,3,10,1866,3,17,11,1866.189,2218,2075.385,3526864.879,3043504.848,5.88E-04,0.000588,0.000760603
1866,3,17,1866,3,24,12,1866.208,2219,2076.488,3528103.888,3044365.362,5.89E-04,0.000589,0.000761603
1866,3,24,1866,3,31,13,1866.227,2107,2077.592,3529342.897,3045225.875,5.89E-04,0.000589,0.000761603
1866,3,31,1866,4,7,14,1866.247,2274,2078.695,3530647.117,3046131.679,5.89E-04,0.000589,0.000761603
1866,4,7,1866,4,14,15,1866.266,2188,2079.799,3531886.126,3046992.193,5.89E-04,0.000589,0.000761603
1866,4,14,1866,4,21,16,1866.285,2244,2080.903,3533125.135,3047852.707,5.89E-04,0.000589,0.000761603
1866,4,21,1866,4,28,17,1866.304,2187,2082.006,3534364.144,3048713.221,5.89E-04,0.000589,0.000761603
1866,4,28,1866,5,5,18,1866.323,2002,2083.11,3535603.153,3049573.735,5.89E-04,0.000589,0.000761603
1866,5,5,1866,5,12,19,1866.342,2088,2084.214,3536842.162,3050434.248,5.89E-04,0.000589,0.000761603
1866,5,12,1866,5,19,20,1866.362,1919,2085.317,3538146.382,3051340.052,5.89E-04,0.000589,0.000761603
1866,5,19,1866,5,26,21,1866.381,1985,2086.42,3539385.391,3052200.566,5.89E-04,0.000589,0.000761603
1866,5,26,1866,6,2,22,1866.4,2136,2087.524,3540624.4,3053061.08,5.90E-04,0.00059,0.000762603
1866,6,2,1866,6,9,23,1866.419,1959,2088.627,3541863.409,3053921.594,5.90E-04,0.00059,0.000762603
1866,6,9,1866,6,16,24,1866.438,1932,2089.73,3543102.418,3054782.108,5.90E-04,0.00059,0.000762603
1866,6,16,1866,6,23,25,1866.458,1943,2090.833,3544406.638,3055687.912,5.90E-04,0.00059,0.000762603
1866,6,23,1866,6,30,26,1866.477,1919,2091.935,3545645.647,3056548.425,5.90E-04,0.00059,0.000762603
1866,6,30,1866,7,7,27,1866.496,1950,2093.037,3546884.656,3057408.939,5.90E-04,0.00059,0.000762603
1866,7,7,1866,7,14,28,1866.515,1963,2094.139,3548123.665,3058269.453,5.90E-04,0.00059,0.000762603
1866,7,14,1866,7,21,29,1866.534,2023,2095.241,3549362.674,3059129.967,5.90E-04,0.00059,0.000762603
1866,7,21,1866,7,28,30,1866.553,1989,2096.342,3550601.683,3059990.481,5.90E-04,0.00059,0.000762603
1866,7,28,1866,8,4,31,1866.573,1988,2097.443,3551905.903,3060896.285,5.91E-04,0.000591,0.000763603
1866,8,4,1866,8,11,32,1866.592,1971,2098.544,3553144.912,3061756.798,5.91E-04,0.000591,0.000763603
1866,8,11,1866,8,18,33,1866.611,1871,2099.644,3554383.921,3062617.312,5.91E-04,0.000591,0.000763603
1866,8,18,1866,8,25,34,1866.63,2042,2100.744,3555622.93,3063477.826,5.91E-04,0.000591,0.000763603
1866,8,25,1866,9,1,35,1866.649,1780,2101.843,3556861.939,3064338.34,5.91E-04,0.000591,0.000763603
1866,9,1,1866,9,8,36,1866.668,1905,2102.942,3558100.948,3065198.854,5.91E-04,0.000591,0.000763603
1866,9,8,1866,9,15,37,1866.688,2115,2104.04,3559405.168,3066104.658,5.91E-04,0.000591,0.000763603
1866,9,15,1866,9,22,38,1866.707,2033,2105.137,3560644.177,3066965.171,5.91E-04,0.000591,0.000763603
1866,9,22,1866,9,29,39,1866.726,2146,2106.233,3561883.186,3067825.685,5.91E-04,0.000591,0.000763603
1866,9,29,1866,10,6,40,1866.745,2031,2107.329,3563122.195,3068686.199,5.91E-04,0.000591,0.000763603
1866,10,6,1866,10,13,41,1866.764,2073,2108.423,3564361.204,3069546.713,5.92E-04,0.000592,0.000764603
1866,10,13,1866,10,20,42,1866.784,1964,2109.517,3565665.424,3070452.517,5.92E-04,0.000592,0.000764603
1866,10,20,1866,10,27,43,1866.803,2148,2110.609,3566904.433,3071313.031,5.92E-04,0.000592,0.000764603
1866,10,27,1866,11,3,44,1866.822,2276,2111.699,3568143.442,3072173.544,5.92E-04,0.000592,0.000764603
1866,11,3,1866,11,10,45,1866.841,2212,2112.788,3569382.451,3073034.058,5.92E-04,0.000592,0.000764603
1866,11,10,1866,11,17,46,1866.86,1988,2113.875,3570621.46,3073894.572,5.92E-04,0.000592,0.000764603
1866,11,17,1866,11,24,47,1866.879,2135,2114.96,3571860.469,3074755.086,5.92E-04,0.000592,0.000764603
1866,11,24,1866,12,1,48,1866.899,2128,2116.043,3573164.689,3075660.89,5.92E-04,0.000592,0.000764603
1866,12,1,1866,12,8,49,1866.918,1970,2117.124,3574403.698,3076521.404,5.92E-04,0.000592,0.000764603
1866,12,8,1866,12,15,50,1866.937,2074,2118.202,3575642.707,3077381.917,5.92E-04,0.000592,0.000764603
1866,12,15,1866,12,22,51,1866.956,1900,2119.277,3576881.716,3078242.431,5.92E-04,0.000592,0.000764603
1866,12,22,1866,12,29,52,1866.975,1900,2120.349,3578120.725,3079102.945,5.93E-04,0.000593,0.000765603
1866,12,29,1867,1,5,1,1866.995,2005,2121.418,3579424.945,3080008.749,5.93E-04,0.000593,0.000765603
1867,1,5,1867,1,12,2,1867.014,2382,2122.484,3580663.954,3080869.263,5.93E-04,0.000593,0.000765603
1867,1,12,1867,1,19,3,1867.033,2189,2123.547,3581902.963,3081729.777,5.93E-04,0.000593,0.000765603
1867,1,19,1867,1,26,4,1867.052,2237,2124.606,3583141.972,3082590.29,5.93E-04,0.000593,0.000765603
1867,1,26,1867,2,2,5,1867.071,2390,2125.661,3584380.981,3083450.804,5.93E-04,0.000593,0.000765603
1867,2,2,1867,2,9,6,1867.09,2299,2126.712,3585619.99,3084311.318,5.93E-04,0.000593,0.000765603
1867,2,9,1867,2,16,7,1867.11,2430,2127.759,3586924.21,3085217.122,5.93E-04,0.000593,0.000765603
1867,2,16,1867,2,23,8,1867.129,2342,2128.802,3588163.219,3086077.636,5.93E-04,0.000593,0.000765603
1867,2,23,1867,3,2,9,1867.148,2215,2129.84,3589402.228,3086938.15,5.93E-04,0.000593,0.000765603
1867,3,2,1867,3,9,10,1867.167,2153,2130.873,3590641.237,3087798.663,5.93E-04,0.000593,0.000765603
1867,3,9,1867,3,16,11,1867.186,2146,2131.902,3591880.246,3088659.177,5.94E-04,0.000594,0.000766603
1867,3,16,1867,3,23,12,1867.205,2224,2132.925,3593119.255,3089519.691,5.94E-04,0.000594,0.000766603
1867,3,23,1867,3,30,13,1867.225,2489,2133.944,3594423.475,3090425.495,5.94E-04,0.000594,0.000766603
1867,3,30,1867,4,6,14,1867.244,2340,2134.957,3595662.484,3091286.009,5.94E-04,0.000594,0.000766603
1867,4,6,1867,4,13,15,1867.263,2105,2135.964,3596901.493,3092146.523,5.94E-04,0.000594,0.000766603
1867,4,13,1867,4,20,16,1867.282,2034,2136.966,3598140.502,3093007.036,5.94E-04,0.000594,0.000766603
1867,4,20,1867,4,27,17,1867.301,2385,2137.961,3599379.511,3093867.55,5.94E-04,0.000594,0.000766603
1867,4,27,1867,5,4,18,1867.321,2381,2138.951,3600683.731,3094773.354,5.94E-04,0.000594,0.000766603
1867,5,4,1867,5,11,19,1867.34,2148,2139.934,3601922.74,3095633.868,5.94E-04,0.000594,0.000766603
1867,5,11,1867,5,18,20,1867.359,2263,2140.911,3603161.749,3096494.382,5.94E-04,0.000594,0.000766603
1867,5,18,1867,5,25,21,1867.378,1996,2141.881,3604400.758,3097354.896,5.94E-04,0.000594,0.000766603
1867,5,25,1867,6,1,22,1867.397,2237,2142.845,3605639.767,3098215.409,5.94E-04,0.000594,0.000766603
1867,6,1,1867,6,8,23,1867.416,1922,2143.801,3606878.776,3099075.923,5.94E-04,0.000594,0.000766603
1867,6,8,1867,6,15,24,1867.436,2162,2144.751,3608182.996,3099981.727,5.94E-04,0.000594,0.000766603
1867,6,15,1867,6,22,25,1867.455,2234,2145.692,3609422.005,3100842.241,5.94E-04,0.000594,0.000766603
1867,6,22,1867,6,29,26,1867.474,2160,2146.627,3610661.014,3101702.755,5.95E-04,0.000595,0.000767603
1867,6,29,1867,7,6,27,1867.493,1919,2147.553,3611900.023,3102563.269,5.95E-04,0.000595,0.000767603
1867,7,6,1867,7,13,28,1867.512,2127,2148.472,3613139.032,3103423.782,5.95E-04,0.000595,0.000767603
1867,7,13,1867,7,20,29,1867.532,1910,2149.383,3614443.252,3104329.586,5.95E-04,0.000595,0.000767603
